"Date","IBM","SP500"
2004-09-21,0.0275103163686328,0.632685795758324
2004-09-22,-1.65016501650165,-1.39378375985124
2004-09-23,-0.503355704697986,-0.466970796364816
2004-09-24,0.646430578976965,0.157890937962395
2004-09-27,-0.321139346551248,-0.59363486501337
2004-09-28,0.378204230284348,0.592648977816439
2004-09-29,0.600055819145977,0.427003945732664
2004-09-30,0.887779164932724,-0.0197344815213516
2004-10-01,1.14120720472982,1.51806061476072
2004-10-04,0.516585100598145,0.324348210340263
2004-10-05,0.1758182309981,-0.0607838473532647
2004-10-06,0.823545294991243,0.667266060221417
2004-10-07,-0.696304231387266,-0.998204982268715
2004-10-08,-0.809061488673131,-0.752664396586034
2004-10-11,-0.0951604132680905,0.200509740317607
2004-10-12,-0.734793849503323,-0.22678963704766
2004-10-13,-1.17888965044551,-0.730050631106025
2004-10-14,-0.235816340685257,-0.930274323171564
2004-10-15,0.0834260289210265,0.445032584361327
2004-10-18,1.26424006668519,0.525175961017861
2004-10-19,4.00603649334614,-0.968564298666089
2004-10-20,-0.60678010816516,0.0389764600310057
2004-10-21,-0.809555408095553,0.256419549498933
2004-10-22,-0.816162697350815,-0.97154063751141
2004-10-25,1.20059355186834,-0.0857867742347687
2004-10-26,0.639829378832317,1.48794300328827
2004-10-27,1.12582781456953,1.28792447056496
2004-10-28,-0.563195808775367,0.181268882175223
2004-10-29,0.289778714436247,0.244802384162349
2004-11-01,0.394011032308901,0.0274287736683725
2004-11-02,0.405546834118266,0.00442278263792045
2004-11-03,0.807817589576553,1.11803000283046
2004-11-04,1.29249062944294,1.61564030790763
2004-11-05,0.969758836289385,0.387373350435149
2004-11-08,0.290660937697465,-0.109761012545338
2004-11-09,0,-0.0695344624814508
2004-11-10,0.252016129032262,-0.100508556112969
2004-11-11,1.26948215183508,0.908926744116048
2004-11-12,0.55852054114435,0.910965674745207
2004-11-15,0.629474203900278,-0.0304010403911708
2004-11-16,-1.07935729179443,-0.707883866498837
2004-11-17,0.607563546187222,0.553839871366223
2004-11-18,-0.38205570618684,0.136216728429523
2004-11-19,-0.680440430533214,-1.11613366566685
2004-11-22,0.69755854509218,0.589572261052351
2004-11-23,0.173181593270659,-0.0254833338996258
2004-11-24,0.197579649296118,0.40953659489863
2004-11-26,-0.7764357899926,0.075311399945852
2004-11-29,0.819773941125322,-0.344987950788497
2004-11-30,-1.31822101761736,-0.403030791552475
2004-12-01,1.73533083645443,1.49511850198497
2004-12-02,-0.122714443489992,-0.0872944593199395
2004-12-03,1.37609042879961,0.0705686658321764
2004-12-06,0.605987153072355,-0.0772349874493206
2004-12-07,-1.60221660040959,-1.10733039277463
2004-12-08,0.575416258570028,0.487651541539586
2004-12-09,0.888618381010334,0.543620699858816
2004-12-10,-0.868725868725867,-0.104268272173826
2004-12-13,-0.21908471275559,0.898989898989904
2004-12-14,0.890461088070248,0.392097974438553
2004-12-15,0.0120904364647626,0.194452292708863
2004-12-16,0.132978723404255,-0.208174368841853
2004-12-17,-1.2918024870216,-0.748830212514855
2004-12-20,0.366927592954987,0.0376821302964366
2004-12-21,0.487448208627823,0.904030469175068
2004-12-22,0.606354596167839,0.341781077605864
2004-12-23,0.120540019286413,0.0462974445464233
2004-12-27,-0.228750300987235,-0.430532256864968
2004-12-28,0.820562326535529,0.715400192543894
2004-12-29,-0.119688809096343,-0.00741631919837155
2004-12-30,0.119832234871174,0.00824096584118909
2004-12-31,0.28725314183125,-0.134316674220253
2005-01-03,-0.84735648645424,-0.811934781173687
2005-01-04,-1.07125662012518,-1.16714361772927
2005-01-05,-0.206837814819323,-0.362779344303686
2005-01-06,-0.316995854669582,0.350583743051691
2005-01-07,-0.428082191780832,-0.14311089410636
2005-01-10,-0.110551529296159,0.342272317251026
2005-01-11,-0.713231677324149,-0.609955891619407
2005-01-12,0.22293782511767,0.398143686759824
2005-01-13,-0.790904597132971,-0.863012545255536
2005-01-14,-0.373692077727949,0.600450125270707
2005-01-18,0.850212553138275,0.967480498429747
2005-01-19,-1.89685097941979,-0.949012525293057
2005-01-20,-0.11373688866421,-0.778302085883358
2005-01-21,-0.657894736842118,-0.641478292680868
2005-01-24,-0.636780438104941,-0.352778990812324
2005-01-25,0.435785695975395,0.400429645542434
2005-01-26,-0.267993874425719,0.484418996756263
2005-01-27,0.0383877159309036,0.0408834226238655
2005-01-28,0.984906625735477,-0.271593376186629
2005-01-31,0.569981000633316,0.846025133178535
2005-02-01,0.478589420654906,0.68908886198753
2005-02-02,0.463775382301334,0.317804625822885
2005-02-03,-0.810979413599508,-0.276569532094633
2005-02-04,1.0440251572327,1.104303759171
2005-02-07,0.0248972986430923,-0.10889171508607
2005-02-08,-0.236465463596761,0.048264154711574
2005-02-09,-1.52195608782435,-0.857523080761869
2005-02-10,0.063339244996196,0.421144472688528
2005-02-11,0.582352196480577,0.692558959407187
2005-02-14,0.289490245437387,0.0696921928150789
2005-02-15,0.815763052208825,0.329978277811845
2005-02-16,0.311216233038715,0.0181800152051059
2005-02-17,-0.930752047654505,-0.792339342664038
2005-02-18,-0.501064762620558,0.069956277326664
2005-02-22,-1.0197658315498,-1.45057798417096
2005-02-23,-0.2416687865683,0.560735035805961
2005-02-24,0.586510263929611,0.789385287201889
2005-02-25,0.177462289263532,0.930678220296604
2005-02-28,-0.240415032266225,-0.641422521607765
2005-03-01,0.773718924403855,0.565802592223344
2005-03-02,-0.40276903713028,-0.0272634892309345
2005-03-03,-0.556047011247312,0.0322292740975886
2005-03-04,-0.0381242851696545,0.962436078547991
2005-03-07,-0.839054157131956,0.261021830916772
2005-03-08,0.576923076923081,-0.47987856134365
2005-03-09,0.242192479286167,-1.01850864748285
2005-03-10,0.0635808748728346,0.185582555239808
2005-03-11,-0.965815224297866,-0.758321273516649
2005-03-14,0.423456948543563,0.562462502499833
2005-03-15,-0.562228469205229,-0.752384345765346
2005-03-16,-0.80956052428681,-0.808182007931544
2005-03-17,-0.867988081357691,0.180124066763751
2005-03-18,-0.640355462624144,-0.0470505204963784
2005-03-21,0.249901354728394,-0.493422435170018
2005-03-22,0,-1.01961513118991
2005-03-23,1.12831277879822,0.0699831869660527
2005-03-24,0.20757654385054,-0.0946670874092689
2005-03-28,0.37545313309167,0.244148127913123
2005-03-29,-0.490132851799298,-0.759614402016561
2005-03-30,0.0907323395981765,1.37725681334525
2005-03-31,0.77700077700077,-0.0694085880431149
2005-04-01,-1.02801336417373,-0.649675162418778
2005-04-04,-0.142820046741105,0.272823380963733
2005-04-05,-0.832141464048889,0.448083528891628
2005-04-06,-0.629343123115235,0.226851420783978
2005-04-07,-0.633328935215733,0.597093077267405
2005-04-08,-0.942769884477504,-0.834494685763223
2005-04-11,-1.60857908847183,0.000846596681340239
2005-04-12,-0.517711171662138,0.554516131763188
2005-04-13,-1.36948781155848,-1.17616353472082
2005-04-14,-1.11080255484587,-1.00017890764106
2005-04-15,-8.28418983431621,-1.67204509272407
2005-04-18,-0.0765462339252865,0.294061017661176
2005-04-19,-1.51677646698329,0.593378592994638
2005-04-20,-4.60485376477909,-1.32549142073943
2005-04-21,2.80495759947815,1.97362637362638
2005-04-22,0.237944162436546,-0.675029096081741
2005-04-25,0.553885108403231,0.866229212234838
2005-04-26,1.08593012275733,-0.88374494449703
2005-04-27,2.1485287248949,0.395023571186736
2005-04-28,-1.47843316567596,-1.13803421020772
2005-04-29,0.618811881188128,1.19224646174838
2005-05-02,0.169126691266912,0.459005056835387
2005-05-03,-0.0460475825019204,-0.0851862049975915
2005-05-04,0.798525798525792,1.24701809381917
2005-05-05,-2.05667276051187,-0.256879173223322
2005-05-06,-0.0466635557629509,-0.109156340874803
2005-05-09,-0.373482726423917,0.639433132710122
2005-05-10,-2.23367697594501,-1.07054392453598
2005-05-11,-0.0319539862597909,0.419303390440901
2005-05-12,-0.910979702732939,-1.00332163503001
2005-05-13,0.75806451612903,-0.458011316588458
2005-05-16,1.60076836881703,1.00862181014688
2005-05-17,-0.063021900110287,0.695725278590354
2005-05-18,2.79047769194388,1.00187425455785
2005-05-19,1.04294478527606,0.465602753129321
2005-05-20,-0.971463266545235,-0.151123350236756
2005-05-23,0.137952176578791,0.385106955468849
2005-05-24,-0.918414204806359,0.0175900021778128
2005-05-25,0.247180596323183,-0.340013567043804
2005-05-26,1.49483741716751,0.639490424450206
2005-05-27,-0.0455511691466765,0.0968587698936292
2005-05-31,-2.00516481847181,-0.607284072140007
2005-06-01,1.70516199038908,0.899706252622747
2005-06-02,0.655387898186263,0.172181464291056
2005-06-03,-2.01393095093884,-0.6867116724377
2005-06-06,-1.03538865708544,0.124579856524139
2005-06-07,0.0468457214240895,-0.0208766523870364
2005-06-08,-0.312158576556884,-0.216327280624085
2005-06-09,0.172224831689368,0.523994073677249
2005-06-10,-0.218818380743972,-0.234818016037585
2005-06-13,0.375939849624052,0.226189581924868
2005-06-14,-0.218476903870163,0.257324161822767
2005-06-15,1.89239912417893,0.22177737538519
2005-06-16,0.982348426707599,0.363009497919749
2005-06-17,-0.86639306885546,0.49547466472881
2005-06-20,0.214658080343454,-0.0706678937680883
2005-06-21,-0.183598531211757,-0.204752898610312
2005-06-22,1.07296137339056,0.0222476742940656
2005-06-23,-2.35062177737337,-1.08330312716249
2005-06-24,-1.86364342289176,-0.76286925453683
2005-06-27,-0.174078176926728,-0.0738521446494861
2005-06-28,1.91819911223844,0.913755889442246
2005-06-29,-0.746616892207192,-0.143146050583822
2005-06-30,-0.720890142610877,-0.710088761095135
2005-07-01,0.647198105761636,0.26105277295125
2005-07-05,0.156838143036389,0.883259100498975
2005-07-06,1.36235515189478,-0.834031817691429
2005-07-07,2.07013749420669,0.245200595845803
2005-07-08,2.48221583169366,1.167906367135
2005-07-11,-0.428297149608613,0.625484791972683
2005-07-12,1.36458024325126,0.22715344748409
2005-07-13,1.75592625109746,0.0883645200088305
2005-07-14,1.19355766465343,0.262407115238417
2005-07-15,-0.0426318033252823,0.115776600081539
2005-07-18,-0.696616434461201,-0.55296762004039
2005-07-19,2.31925554760201,0.673147003185558
2005-07-20,1.06338323772213,0.475861227477947
2005-07-21,-0.235359269001802,-0.660621761658038
2005-07-22,0.0555092978073717,0.54113965314905
2005-07-25,-0.291262135922321,-0.376921081641924
2005-07-26,-0.0973709834469431,0.173307405026737
2005-07-27,-0.292397660818705,0.457292309691663
2005-07-28,-0.0837871805613773,0.560321477372882
2005-07-29,-0.405310971348696,-0.767053677676644
2005-08-01,-0.0420993544765663,0.0947997860927778
2005-08-02,-0.140390284992291,0.709920265511797
2005-08-03,0.899761000984114,0.0739478506896499
2005-08-04,-1.11467186846872,-0.73732570841098
2005-08-05,0.28180921516134,-0.763840564465217
2005-08-08,0.252915554306579,-0.268260465419674
2005-08-09,0.168185003503861,0.674499031174119
2005-08-10,-1.77696935777249,-0.182721824294694
2005-08-11,0.783475783475779,0.706190557548822
2005-08-12,-0.579505300353352,-0.599445795396696
2005-08-15,0.383849872050037,0.282837149196579
2005-08-16,-1.45871689562385,-1.17759569484629
2005-08-17,0,0.0738104220315983
2005-08-18,-0.186835297499275,-0.099980331738021
2005-08-19,1.98704103671706,0.0566028449082094
2005-08-22,-0.183538048849351,0.165613137549088
2005-08-23,-0.693069306930706,-0.338863742398083
2005-08-24,-0.868822105113231,-0.657035619543525
2005-08-25,-0.272988505747123,0.229829942377167
2005-08-26,-0.878835902607693,-0.599651921443122
2005-08-29,1.19186046511629,0.595801178325456
2005-08-30,-0.991094513070953,-0.319233180453352
2005-08-31,0.101552299434199,0.98642017196149
2005-09-01,-1.33333333333334,0.103250760040316
2005-09-02,-0.102820211515854,-0.292242077947588
2005-09-06,1.95559476547566,1.26188404131296
2005-09-07,-0.0432650706662837,0.240799747038633
2005-09-08,-0.216418987159148,-0.379339350998077
2005-09-09,0.780798149219211,0.796479576509937
2005-09-12,0.0573888091821981,-0.0741051003640874
2005-09-13,-0.903355319759099,-0.754497968659307
2005-09-14,-0.332802778179719,-0.328135152696553
2005-09-15,-0.580720092915203,0.0464487108445465
2005-09-16,0.394275700934574,0.829172537935871
2005-09-19,-1.11999999999999,-0.556583273420531
2005-09-20,-0.912032950867909,-0.786339783269164
2005-09-21,-1.45486935866984,-0.912112925147778
2005-09-22,0.843627598674303,0.36522888778713
2005-09-23,-0.268897520167303,0.0551612850109559
2005-09-26,-0.763930497303782,0.0279768614898621
2005-09-27,0.754716981132076,0.00246785617333997
2005-09-28,1.93258426966293,0.101179606139876
2005-09-29,1.08759553203997,0.886686553427176
2005-09-30,-0.174469322477471,0.0920435292584291
2005-10-03,0.2912904165453,-0.171710842196914
2005-10-04,-0.435666569851869,-0.99698377761474
2005-10-05,-0.350058343057189,-1.48871524203973
2005-10-06,-0.161007025761123,-0.409565442706817
2005-10-07,1.01158187948983,0.370124801718863
2005-10-10,0.928882438316401,-0.716615101597137
2005-10-11,2.38711532930687,-0.207187555271073
2005-10-12,-1.20786516853932,-0.606817625562283
2005-10-13,0.0142166619277664,-0.0713266761769025
2005-10-14,0.184790334044079,0.826790387818227
2005-10-17,0.297956867196359,0.297496144348835
2005-10-18,1.07511670674778,-1.00495756659103
2005-10-19,0.825752274317709,1.49557777513707
2005-10-20,-1.19378123264853,-1.50197364019536
2005-10-21,0.196684461927489,0.151978264561043
2005-10-24,0.168255748738088,1.67770157427582
2005-10-25,-0.125979843225089,-0.236789007653967
2005-10-26,-0.574632095304831,-0.431243418523397
2005-10-27,-0.690724555962778,-1.04752471923316
2005-10-28,-1.07877927608234,1.65493256425481
2005-10-31,0.559621179509256,0.717617509867233
2005-11-01,-0.356735159817352,-0.352109758825528
2005-11-02,-0.644422168122588,0.99770527786092
2005-11-03,2.23407321994813,0.42642168000264
2005-11-04,0.155082475680247,0.0163942488974905
2005-11-07,0.731981981981976,0.218827347681401
2005-11-08,-0.307434320849635,-0.345106762293408
2005-11-09,-0.378469301934413,0.169047833972064
2005-11-10,1.39299282397637,0.844631958382824
2005-11-11,0.666111573688598,0.305452654838499
2005-11-14,-0.220567962503461,-0.0777504211481175
2005-11-15,1.38159712627798,-0.385001945272987
2005-11-16,1.18560915780867,0.179005866510447
2005-11-17,0.4040404040404,0.941350378895551
2005-11-18,1.00603621730382,0.440135178628905
2005-11-21,-0.544488711819385,0.527129547293448
2005-11-22,0.801175056749892,0.508427302067985
2005-11-23,0.914028348125595,0.347280036155172
2005-11-25,0,0.208595064830406
2005-11-28,0.354423733263318,-0.850778631973188
2005-11-29,-0.0130804447351277,0.00159050784915479
2005-11-30,-0.222396650968082,-0.63619302096256
2005-12-01,0.354005506752341,1.21570573358518
2005-12-02,-0.627123072903062,0.0324195244609151
2005-12-05,-0.249802787273202,-0.236348689410947
2005-12-06,0.804006853828917,0.127566179907941
2005-12-07,-0.470711297071129,-0.500910026113805
2005-12-08,-1.37940094587495,-0.121682559628429
2005-12-09,-0.612761422672164,0.281086762644921
2005-12-12,-1.15266050127329,0.0841690686613285
2005-12-13,-2.61694915254238,0.555366025880057
2005-12-14,-0.696184906711223,0.418958048965224
2005-12-15,0.47672462142457,-0.141427157156996
2005-12-16,-0.18141222439296,-0.284828552095309
2005-12-19,-0.740947854047254,-0.583909352018422
2005-12-20,-0.338028169014077,-0.0238110356213237
2005-12-21,0.777275296777836,0.251663200012708
2005-12-22,0.126209507782924,0.422081264501614
2005-12-23,0.308123249299718,0.0425827208781654
2005-12-27,-0.586428371963141,-0.955338703829246
2005-12-28,0.0561797752808877,0.129721298167994
2005-12-29,-0.772038180797301,-0.298051932568731
2005-12-30,-0.24048663177253,-0.488672055611367
2006-01-03,-0.170164492342584,1.64304768923888
2006-01-04,-0.127840909090914,0.367276166456501
2006-01-05,0.668468212203099,0.0015705243980951
2006-01-06,2.96693981350663,0.939944090209507
2006-01-09,-1.44072447859495,0.365630712979894
2006-01-10,0.417652791312818,-0.0356547688253332
2006-01-11,0.11091085539997,0.348145678418846
2006-01-12,-0.706273369339414,-0.627424315010286
2006-01-13,-0.488145048814517,0.120523148220142
2006-01-17,-0.196215837421164,-0.36346409238821
2006-01-18,0.954922061508225,-0.389732877086045
2006-01-19,-0.83460842954513,0.556368502187123
2006-01-20,-2.0900547061299,-1.83262777812363
2006-01-23,0.0573065902578886,0.184702217219314
2006-01-24,-0.687285223367703,0.240540583310912
2006-01-25,0.086505190311422,-0.172078998468642
2006-01-26,-0.244886199942382,0.723503178669692
2006-01-27,0.375451263537914,0.776398734525023
2006-01-30,0.74809379945331,0.114510952544171
2006-01-31,-0.399828644866487,-0.397606579571902
2006-02-01,0.788530465949817,0.185925879632532
2006-02-02,-0.867709815078235,-0.906071144519137
2006-02-03,-1.54972018941024,-0.535866041358467
2006-02-06,-0.583005392799892,0.0783209259273917
2006-02-07,0.439818208473848,-0.809473368009993
2006-02-08,1.43044810976498,0.866287317298659
2006-02-09,-0.489279032954366,-0.147750167897927
2006-02-10,1.15690527838033,0.253999905046767
2006-02-13,-1.08649035025019,-0.325969423594512
2006-02-14,0.794912559618438,1.00327827312608
2006-02-15,-0.286779466590176,0.350442561131453
2006-02-16,0.0719010641357451,0.732812500000009
2006-02-17,-0.244287972409831,-0.165971241992283
2006-02-21,-0.259291270527235,-0.327056337590507
2006-02-22,1.05430387059504,0.751346422141345
2006-02-23,-1.41489209661283,-0.377513209094363
2006-02-24,-0.130472600753847,0.127349956126395
2006-02-27,0.667731165626352,0.363726607880988
2006-02-28,-0.490266762797389,-1.04008901801995
2006-03-01,-0.420228952325759,0.826136523355139
2006-03-02,0.0582072176950033,-0.162634366965081
2006-03-03,0.0145433391506558,-0.148160789363458
2006-03-06,0.0581648974843773,-0.696845163645971
2006-03-07,0.363319284987647,-0.186190602850741
2006-03-08,1.0570518389806,0.202997147067116
2006-03-09,-0.157615704255623,-0.48808341220365
2006-03-10,0.688863375430525,0.722353662466697
2006-03-13,0.441847206385408,0.211484134787972
2006-03-14,1.14942528735633,1.03961436926167
2006-03-15,0.603254769921426,0.426981533434039
2006-03-16,-0.599637428531575,0.177280471520003
2006-03-17,0.519079685746359,0.147089241800929
2006-03-20,0.334961618981151,-0.165997322623834
2006-03-21,0.264292669355957,-0.601495693750568
2006-03-22,0.763041065482793,0.60205206478419
2006-03-23,-1.47322043232823,-0.258229632808181
2006-03-24,0.19564002235886,0.098335215530816
2006-03-27,-0.334728033472816,-0.102843547334905
2006-03-28,-0.783655191715629,-0.643818040734159
2006-03-29,0.846262341325803,0.746966896839702
2006-03-30,0.0839160839160871,-0.202626468850026
2006-03-31,-0.880380100614862,-0.413766583349364
2006-04-03,0.719018750881138,0.227049819673022
2006-04-04,0.461926091825306,0.625669396907106
2006-04-05,0.863870698063264,0.431110396422464
2006-04-06,-0.42823594419119,-0.192137607124339
2006-04-07,-1.58157602663707,-1.03434578011367
2006-04-10,-0.465181843811669,0.0864531069085211
2006-04-11,-1.14714629655856,-0.77509216269994
2006-04-12,-0.501432664756439,0.120475372502076
2006-04-13,1.52627789776818,0.077632518709437
2006-04-17,-0.41128917883989,-0.293999007074591
2006-04-18,2.03645684990032,1.70773264453487
2006-04-19,-1.73063503140266,0.202710972400717
2006-04-20,0.184632864649921,0.116800134358322
2006-04-21,-0.439466969095552,-0.0137251612706498
2006-04-24,0.555318240068348,-0.241748520529564
2006-04-25,0.679694137638048,-0.48696210563331
2006-04-26,0.829817158931088,0.281930339391896
2006-04-27,0.627702608453066,0.330164469400414
2006-04-28,-1.82977543665097,0.0679534557004453
2006-05-01,-0.141203049985872,-0.413547889913845
2006-05-02,0.240384615384618,0.614469923919121
2006-05-03,0.338552687261948,-0.387599850747416
2006-05-04,-0.323351609728651,0.315720270311601
2006-05-05,1.02961918194639,1.02952943417794
2006-05-08,-0.111685048164175,-0.0829712768525155
2006-05-09,0.405310971348716,0.0362357133151162
2006-05-10,-0.389755011135859,-0.172811929305597
2006-05-11,-0.531022917831184,-1.27981252598555
2006-05-12,-0.0842933408260779,-1.12411173731929
2006-05-15,0.604611923509551,0.252470493479136
2006-05-16,-0.880503144654082,-0.186944766319048
2006-05-17,-1.08573040045121,-1.68410624729119
2006-05-18,-0.741268709907356,-0.66990994395113
2006-05-19,-0.473933649289097,0.413691443244231
2006-05-22,-0.331890331890338,-0.391466658248032
2006-05-23,-0.23164905168669,-0.434999643442916
2006-05-24,-0.0580467276157191,0.158366359483679
2006-05-25,0.450123420938002,1.13700469580557
2006-05-26,0.751662330153218,0.571931368235809
2006-05-30,-0.731707317073178,-1.58495813023374
2006-05-31,-0.317965023847375,0.8111948058133
2006-06-01,0.985935914165589,1.22983410624445
2006-06-02,-1.45010768126347,0.195222872965131
2006-06-05,-0.582750582750591,-1.77997547002842
2006-06-06,0.89390386869871,-0.113807901745849
2006-06-07,-0.769789397240379,-0.609249515369689
2006-06-08,-2.67857142857143,0.141702822115191
2006-06-09,0.782072492104091,-0.447560675077318
2006-06-12,-0.790926727354128,-1.18661662540924
2006-06-13,-0.105294825511443,-1.11116498577709
2006-06-14,1.00888420418612,0.518922276066643
2006-06-15,1.08825283243888,2.12350817859583
2006-06-16,-0.76684854741188,-0.367787542988164
2006-06-19,-0.37152622975182,-0.911676814164937
2006-06-20,0.417661097852009,-0.000806367074437218
2006-06-21,0.401069518716593,0.974099280714782
2006-06-22,-1.4203284509543,-0.527072352659331
2006-06-23,-0.120066036319973,-0.0883108542068007
2006-06-26,0.0751314800901535,0.48694254720771
2006-06-27,-0.675675675675659,-0.908393039918109
2006-06-28,-0.0907029478458084,0.548741123305355
2006-06-29,1.34664850960811,2.15650080256821
2006-06-30,-1.000298596596,-0.209762190954288
2006-07-03,1.56839089126827,0.786490316485594
2006-07-05,-0.326651818856717,-0.724892398784553
2006-07-06,0.417101147028156,0.249427575516744
2006-07-07,-2.13618157543391,-0.674996860479712
2006-07-10,0.318326512050944,0.146979802130409
2006-07-11,-0.256875188878818,0.401628607950522
2006-07-12,-1.30283290410544,-1.08689672516368
2006-07-13,-1.64236377590178,-1.29667884951533
2006-07-14,-0.889513108614233,-0.489422674437319
2006-07-17,0.173201070697527,-0.138327131532117
2006-07-18,0.75447972335743,0.191982114071389
2006-07-19,2.43369734789392,1.85550506928836
2006-07-20,-0.776728601888503,-0.847746882466391
2006-07-21,-0.813507290867231,-0.707692554017608
2006-07-24,1.50108325595791,1.66251441195205
2006-07-25,-0.121969812471411,0.632083178022224
2006-07-26,-0.0763242253091305,-0.0378286362776636
2006-07-27,0.41246562786436,-0.409965310627566
2006-07-28,1.06496272630458,1.21516782773907
2006-07-31,0.587084148727964,-0.147823706542558
2006-08-01,-1.64621370847051,-0.449610702927953
2006-08-02,0.243457090687761,0.510653699682121
2006-08-03,0.015179113539777,0.223890528491236
2006-08-04,-0.546365154044619,-0.0710787568247387
2006-08-07,-0.51884632992523,-0.280609054527257
2006-08-08,0.138057984353434,-0.336267509033757
2006-08-09,0.0919117647058858,-0.434926227703147
2006-08-10,0.459136822773182,0.462893479205332
2006-08-11,-0.350396099939068,-0.398644451608333
2006-08-14,1.58997095245376,0.116045913131347
2006-08-15,0.52671181339352,1.36964698275521
2006-08-16,2.60479041916169,0.766191135518609
2006-08-17,0.364750510650715,0.158248612429846
2006-08-18,0.654164849542068,0.371489348583403
2006-08-21,-0.765453495089545,-0.367042924057435
2006-08-22,-0.422063746179584,0.100191133855351
2006-08-23,-0.350774627301951,-0.448868973375828
2006-08-24,0.894690525080668,0.237434164224003
2006-08-25,0.63962785288559,-0.0748422140950286
2006-08-28,0.548894987722079,0.516566416233625
2006-08-29,1.33601494038214,0.192044738742337
2006-08-30,-0.212645307626886,0.0835710123593031
2006-08-31,-0.312544395510724,-0.118740280533485
2006-09-01,0.54154196950263,0.551456489392712
2006-09-05,-0.680368532955356,0.170860634167551
2006-09-06,-0.713572142143571,-0.989149057681326
2006-09-07,-1.0924248957884,-0.479904019196161
2006-09-08,1.58407208254615,0.378664935626968
2006-09-11,0.343347639484971,0.0477319619376013
2006-09-12,1.66809238665526,1.03575111193192
2006-09-13,-0.084139671855283,0.386138613861381
2006-09-14,0.30877192982456,-0.135804623426674
2006-09-15,0.573667272981666,0.256784270823845
2006-09-18,-0.848636616583194,0.115181183031992
